service_id,service_alias,source_type,source_run_dir,source_checkpoint_name,source_checkpoint_path,client_name,round_index,checkpoint_kind,category,original_client_id,functional_task_type,functional_input_modality,functional_input_shape,functional_output_type,functional_label_space,functional_label_count,functional_data_domain,functional_corruption_category,functional_num_samples,functional_class_distribution,train_loss,evaluation_split,evaluation_accuracy,latency_seconds,trial_evaluation_time_seconds,reliability_profile_time_seconds,profile_build_time_seconds,quality_factor,reliability_score,prediction_distribution,weights_file
clean+translate194,clean+translate194,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_17_round_5.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_17_round_5.pt,client_17,5,round_snapshot,clean+translate,client_17,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1384,"{""0"": 291, ""1"": 89, ""2"": 67, ""3"": 233, ""4"": 104, ""5"": 85, ""6"": 167, ""7"": 67, ""8"": 54, ""9"": 227}",0.0941550348970023,test,0.862,2.3854960829999072,2.385736624999936,0.2594992079999656,2.733079707999991,0.8620000000000001,0.8708894847558931,"[0.1052, 0.107, 0.0896, 0.101, 0.1206, 0.107, 0.0956, 0.088, 0.0716, 0.1144]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate194.pt
clean+translate195,clean+translate195,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_17_round_6.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_17_round_6.pt,client_17,6,round_snapshot,clean+translate,client_17,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1384,"{""0"": 291, ""1"": 89, ""2"": 67, ""3"": 233, ""4"": 104, ""5"": 85, ""6"": 167, ""7"": 67, ""8"": 54, ""9"": 227}",0.08820418082177639,test,0.874,2.245133624999994,2.2455550829999993,0.24457983300010255,2.6130768330000365,0.8739999999999999,0.8848742699008536,"[0.0972, 0.1168, 0.1038, 0.1142, 0.0958, 0.087, 0.089, 0.1154, 0.0692, 0.1116]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate195.pt
clean+translate196,clean+translate196,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_17_round_7.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_17_round_7.pt,client_17,7,round_snapshot,clean+translate,client_17,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1384,"{""0"": 291, ""1"": 89, ""2"": 67, ""3"": 233, ""4"": 104, ""5"": 85, ""6"": 167, ""7"": 67, ""8"": 54, ""9"": 227}",0.0793883962500276,test,0.8782,2.278565750000098,2.278801082999962,0.23375283300003957,2.624021416000005,0.8782,0.8897121270147846,"[0.1088, 0.1154, 0.0746, 0.1194, 0.1108, 0.0808, 0.09, 0.0986, 0.0944, 0.1072]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate196.pt
clean+translate197,clean+translate197,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_17_round_8.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_17_round_8.pt,client_17,8,round_snapshot,clean+translate,client_17,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1384,"{""0"": 291, ""1"": 89, ""2"": 67, ""3"": 233, ""4"": 104, ""5"": 85, ""6"": 167, ""7"": 67, ""8"": 54, ""9"": 227}",0.06744009211207881,test,0.8866,2.265772374999983,2.265987915999972,0.2306135420000146,2.589969750000023,0.8865999999999999,0.8874225603200123,"[0.114, 0.098, 0.0852, 0.0964, 0.1104, 0.0788, 0.085, 0.109, 0.1038, 0.1194]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate197.pt
clean+translate198,clean+translate198,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_17_round_9.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_17_round_9.pt,client_17,9,round_snapshot,clean+translate,client_17,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1384,"{""0"": 291, ""1"": 89, ""2"": 67, ""3"": 233, ""4"": 104, ""5"": 85, ""6"": 167, ""7"": 67, ""8"": 54, ""9"": 227}",0.06204747055854761,test,0.9042,2.3888495840000132,2.389192458000025,0.25521441700004743,2.7912604580000107,0.9042,0.9162077360288365,"[0.1174, 0.1118, 0.111, 0.1084, 0.1046, 0.0902, 0.0872, 0.0932, 0.0752, 0.101]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate198.pt
clean+translate199,clean+translate199,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_17_round_10.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_17_round_10.pt,client_17,10,round_snapshot,clean+translate,client_17,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1384,"{""0"": 291, ""1"": 89, ""2"": 67, ""3"": 233, ""4"": 104, ""5"": 85, ""6"": 167, ""7"": 67, ""8"": 54, ""9"": 227}",0.055168865784776935,test,0.883,2.2979177089999894,2.298132209000073,0.24753158299995448,2.639588250000088,0.883,0.9052121605493656,"[0.1394, 0.115, 0.0984, 0.1282, 0.0874, 0.0752, 0.075, 0.0926, 0.0778, 0.111]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate199.pt
clean+translate200,clean+translate200,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_17_round_11.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_17_round_11.pt,client_17,11,round_snapshot,clean+translate,client_17,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1384,"{""0"": 291, ""1"": 89, ""2"": 67, ""3"": 233, ""4"": 104, ""5"": 85, ""6"": 167, ""7"": 67, ""8"": 54, ""9"": 227}",0.05437173316198768,test,0.9152,2.266327042000057,2.266571417000023,0.2535403749999432,2.6185516670000197,0.9152000000000001,0.9179884789947527,"[0.118, 0.112, 0.1044, 0.1024, 0.1138, 0.0848, 0.0934, 0.0966, 0.079, 0.0956]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate200.pt
clean+translate201,clean+translate201,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_17_round_12.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_17_round_12.pt,client_17,12,round_snapshot,clean+translate,client_17,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1384,"{""0"": 291, ""1"": 89, ""2"": 67, ""3"": 233, ""4"": 104, ""5"": 85, ""6"": 167, ""7"": 67, ""8"": 54, ""9"": 227}",0.049588791969599144,test,0.8908,2.23716074999993,2.2373637919999965,0.23520716600000924,2.554471291000027,0.8908000000000001,0.9231515594102292,"[0.1038, 0.1072, 0.0778, 0.1322, 0.0886, 0.0816, 0.0956, 0.095, 0.0856, 0.1326]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate201.pt
clean+translate202,clean+translate202,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_17_round_13.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_17_round_13.pt,client_17,13,round_snapshot,clean+translate,client_17,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1384,"{""0"": 291, ""1"": 89, ""2"": 67, ""3"": 233, ""4"": 104, ""5"": 85, ""6"": 167, ""7"": 67, ""8"": 54, ""9"": 227}",0.046149121413966925,test,0.9088,2.1907558330000256,2.190973332999988,0.2616425830000253,2.52170420799996,0.9087999999999999,0.922531510051212,"[0.1136, 0.1064, 0.1086, 0.1086, 0.0918, 0.0854, 0.0916, 0.096, 0.0816, 0.1164]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate202.pt
clean+translate203,clean+translate203,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_17_round_14.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_17_round_14.pt,client_17,14,round_snapshot,clean+translate,client_17,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1384,"{""0"": 291, ""1"": 89, ""2"": 67, ""3"": 233, ""4"": 104, ""5"": 85, ""6"": 167, ""7"": 67, ""8"": 54, ""9"": 227}",0.04398649204240152,test,0.9072,2.2932774579999204,2.2934598330000426,0.23351800000000367,2.6130822500000477,0.9071999999999999,0.9128668977819874,"[0.1116, 0.1168, 0.0934, 0.1164, 0.0878, 0.0846, 0.0824, 0.0966, 0.0906, 0.1198]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate203.pt
clean+translate204,clean+translate204,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_17_round_15.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_17_round_15.pt,client_17,15,round_snapshot,clean+translate,client_17,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1384,"{""0"": 291, ""1"": 89, ""2"": 67, ""3"": 233, ""4"": 104, ""5"": 85, ""6"": 167, ""7"": 67, ""8"": 54, ""9"": 227}",0.0488661520013755,test,0.9174,2.926688375000026,2.926971332999983,0.25508062500000506,3.276476042000013,0.9174,0.9445310908109659,"[0.1026, 0.1144, 0.0974, 0.105, 0.1264, 0.0936, 0.0986, 0.0988, 0.0708, 0.0924]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate204.pt
clean+translate205,clean+translate205,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_17_round_16.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_17_round_16.pt,client_17,16,round_snapshot,clean+translate,client_17,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1384,"{""0"": 291, ""1"": 89, ""2"": 67, ""3"": 233, ""4"": 104, ""5"": 85, ""6"": 167, ""7"": 67, ""8"": 54, ""9"": 227}",0.04119867082177238,test,0.9126,4.604679250000004,4.605279208999946,0.38792433300000084,5.124590458000057,0.9126,0.9290622240905261,"[0.1214, 0.112, 0.1024, 0.103, 0.1022, 0.0784, 0.0908, 0.092, 0.0998, 0.098]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate205.pt
clean+translate206,clean+translate206,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_17_round_17.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_17_round_17.pt,client_17,17,round_snapshot,clean+translate,client_17,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1384,"{""0"": 291, ""1"": 89, ""2"": 67, ""3"": 233, ""4"": 104, ""5"": 85, ""6"": 167, ""7"": 67, ""8"": 54, ""9"": 227}",0.037665765690193934,test,0.9134,2.865059624999958,2.865978499999983,0.253598792000048,3.4100321250000434,0.9134,0.9183266838678045,"[0.1, 0.122, 0.0904, 0.1144, 0.0958, 0.1074, 0.0938, 0.104, 0.0724, 0.0998]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate206.pt
clean+translate207,clean+translate207,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_17_round_18.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_17_round_18.pt,client_17,18,round_snapshot,clean+translate,client_17,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1384,"{""0"": 291, ""1"": 89, ""2"": 67, ""3"": 233, ""4"": 104, ""5"": 85, ""6"": 167, ""7"": 67, ""8"": 54, ""9"": 227}",0.044646902489617016,test,0.921,2.6932870409999623,2.693537957999979,0.27522558299995126,3.1758867080000073,0.9209999999999999,0.9273598899295378,"[0.1062, 0.1224, 0.0966, 0.115, 0.1036, 0.0826, 0.0916, 0.109, 0.076, 0.097]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate207.pt
clean+translate208,clean+translate208,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_17_round_19.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_17_round_19.pt,client_17,19,round_snapshot,clean+translate,client_17,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1384,"{""0"": 291, ""1"": 89, ""2"": 67, ""3"": 233, ""4"": 104, ""5"": 85, ""6"": 167, ""7"": 67, ""8"": 54, ""9"": 227}",0.03369405371786067,test,0.9374,2.5248841249999714,2.5252801249999948,0.2848277089999556,2.926073458000019,0.9374,0.9298844291794373,"[0.1034, 0.1168, 0.0946, 0.1046, 0.1078, 0.083, 0.1024, 0.0966, 0.08, 0.1108]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate208.pt
clean+translate209,clean+translate209,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_17.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_17.pt,client_17,20,final_snapshot,clean+translate,client_17,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1384,"{""0"": 291, ""1"": 89, ""2"": 67, ""3"": 233, ""4"": 104, ""5"": 85, ""6"": 167, ""7"": 67, ""8"": 54, ""9"": 227}",0.04321969149521354,test,0.9302,2.8321201249999604,2.832431917000008,0.24141945799999576,3.1623529580000422,0.9301999999999999,0.9420037426644681,"[0.0996, 0.1118, 0.0974, 0.1196, 0.1004, 0.0834, 0.0938, 0.0932, 0.0906, 0.1102]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate209.pt
clean+translate210,clean+translate210,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_17_round_20.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_17_round_20.pt,client_17,20,round_snapshot,clean+translate,client_17,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1384,"{""0"": 291, ""1"": 89, ""2"": 67, ""3"": 233, ""4"": 104, ""5"": 85, ""6"": 167, ""7"": 67, ""8"": 54, ""9"": 227}",0.04321969149521354,test,0.9302,2.443300000000022,2.443681333000086,0.2759707499999422,2.828358582999954,0.9301999999999999,0.9420037426644681,"[0.0996, 0.1118, 0.0974, 0.1196, 0.1004, 0.0834, 0.0938, 0.0932, 0.0906, 0.1102]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate210.pt
clean+translate211,clean+translate211,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_18_round_1.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_18_round_1.pt,client_18,1,round_snapshot,clean+translate,client_18,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1338,"{""0"": 291, ""1"": 89, ""2"": 67, ""3"": 90, ""4"": 104, ""5"": 182, ""6"": 167, ""7"": 67, ""8"": 54, ""9"": 227}",1.0062092646504894,test,0.6026,2.4236432920000652,2.4239444999999478,0.2805102080000097,2.95245024999997,0.6026,0.7390275034354921,"[0.1144, 0.1122, 0.088, 0.0566, 0.0696, 0.1632, 0.1152, 0.089, 0.028, 0.1638]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate211.pt
clean+translate212,clean+translate212,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_18_round_2.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_18_round_2.pt,client_18,2,round_snapshot,clean+translate,client_18,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1338,"{""0"": 291, ""1"": 89, ""2"": 67, ""3"": 90, ""4"": 104, ""5"": 182, ""6"": 167, ""7"": 67, ""8"": 54, ""9"": 227}",0.40124521427082294,test,0.7374,2.453015292000032,2.45332329200005,0.25204658300003757,2.802811583000107,0.7373999999999999,0.792611754687231,"[0.1152, 0.119, 0.0782, 0.0996, 0.1318, 0.11, 0.106, 0.0776, 0.0444, 0.1182]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate212.pt
clean+translate213,clean+translate213,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_18_round_3.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_18_round_3.pt,client_18,3,round_snapshot,clean+translate,client_18,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1338,"{""0"": 291, ""1"": 89, ""2"": 67, ""3"": 90, ""4"": 104, ""5"": 182, ""6"": 167, ""7"": 67, ""8"": 54, ""9"": 227}",0.1864235055717555,test,0.8018,2.476898375000019,2.477390958000001,0.2610837500000116,2.9020232910000914,0.8017999999999998,0.8457882355296679,"[0.1266, 0.1148, 0.0804, 0.0982, 0.113, 0.1046, 0.0818, 0.0984, 0.062, 0.1202]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate213.pt
clean+translate214,clean+translate214,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_18_round_4.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_18_round_4.pt,client_18,4,round_snapshot,clean+translate,client_18,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1338,"{""0"": 291, ""1"": 89, ""2"": 67, ""3"": 90, ""4"": 104, ""5"": 182, ""6"": 167, ""7"": 67, ""8"": 54, ""9"": 227}",0.14199577288871462,test,0.8328,2.453167624999992,2.453449040999999,0.38270008300003155,2.9497947500000237,0.8328,0.8632338454827299,"[0.1154, 0.1114, 0.1018, 0.0838, 0.1182, 0.1008, 0.0918, 0.079, 0.0626, 0.1352]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate214.pt
clean+translate215,clean+translate215,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_18_round_5.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_18_round_5.pt,client_18,5,round_snapshot,clean+translate,client_18,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1338,"{""0"": 291, ""1"": 89, ""2"": 67, ""3"": 90, ""4"": 104, ""5"": 182, ""6"": 167, ""7"": 67, ""8"": 54, ""9"": 227}",0.12529860504648901,test,0.838,2.7007880829999067,2.7011562920000642,0.24001066699997864,3.037528541000029,0.8379999999999999,0.8660949203380339,"[0.1054, 0.0826, 0.0844, 0.0822, 0.0978, 0.1146, 0.1018, 0.0886, 0.0896, 0.153]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate215.pt
clean+translate216,clean+translate216,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_18_round_6.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_18_round_6.pt,client_18,6,round_snapshot,clean+translate,client_18,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1338,"{""0"": 291, ""1"": 89, ""2"": 67, ""3"": 90, ""4"": 104, ""5"": 182, ""6"": 167, ""7"": 67, ""8"": 54, ""9"": 227}",0.10718590241264213,test,0.867,2.3753096659999073,2.375524791000089,0.22508958399998846,2.702934916999993,0.867,0.9152508195763035,"[0.0976, 0.1314, 0.1228, 0.1012, 0.0878, 0.0982, 0.0864, 0.1052, 0.0574, 0.112]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate216.pt
clean+translate217,clean+translate217,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_18_round_7.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_18_round_7.pt,client_18,7,round_snapshot,clean+translate,client_18,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1338,"{""0"": 291, ""1"": 89, ""2"": 67, ""3"": 90, ""4"": 104, ""5"": 182, ""6"": 167, ""7"": 67, ""8"": 54, ""9"": 227}",0.09233415634794669,test,0.8718,2.1705857089999654,2.170774583000025,0.224349375000088,2.5096767500000396,0.8718,0.8916006647713498,"[0.1088, 0.1098, 0.0948, 0.0948, 0.083, 0.1152, 0.097, 0.097, 0.066, 0.1336]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate217.pt
clean+translate218,clean+translate218,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_18_round_8.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_18_round_8.pt,client_18,8,round_snapshot,clean+translate,client_18,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1338,"{""0"": 291, ""1"": 89, ""2"": 67, ""3"": 90, ""4"": 104, ""5"": 182, ""6"": 167, ""7"": 67, ""8"": 54, ""9"": 227}",0.08527560927199596,test,0.8878,2.35547120800004,2.3556405000000495,0.31199325000000044,2.7043704579999712,0.8878,0.8828320861205403,"[0.1092, 0.1248, 0.0866, 0.1028, 0.1068, 0.1052, 0.0854, 0.088, 0.0738, 0.1174]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate218.pt
clean+translate219,clean+translate219,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_18_round_9.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_18_round_9.pt,client_18,9,round_snapshot,clean+translate,client_18,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1338,"{""0"": 291, ""1"": 89, ""2"": 67, ""3"": 90, ""4"": 104, ""5"": 182, ""6"": 167, ""7"": 67, ""8"": 54, ""9"": 227}",0.0689915767447515,test,0.8984,2.306519499999922,2.3071946249999655,0.2613680829999794,2.6694283330000417,0.8984,0.9284416481458379,"[0.109, 0.1098, 0.1074, 0.099, 0.0934, 0.0948, 0.0876, 0.0992, 0.0696, 0.1302]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate219.pt
clean+translate220,clean+translate220,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_18_round_10.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_18_round_10.pt,client_18,10,round_snapshot,clean+translate,client_18,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1338,"{""0"": 291, ""1"": 89, ""2"": 67, ""3"": 90, ""4"": 104, ""5"": 182, ""6"": 167, ""7"": 67, ""8"": 54, ""9"": 227}",0.059788703128243935,test,0.8904,2.320709165999915,2.3209413749999612,0.23362029199995504,2.6473916249999547,0.8904,0.9056450347066495,"[0.0874, 0.1262, 0.1094, 0.1364, 0.084, 0.102, 0.0962, 0.092, 0.0664, 0.1]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate220.pt
